CODDEP,COM,PMUN,PTOT,Id_codedep_codecommune,Geolocalisation
2,Andelain,216,225,2016,"49.6411808161,3.3695440898"
2,Anguilcourt-le-Sart,323,327,2017,"49.6940879195,3.42823182437"
2,Anizy-le-Grand,2574,2627,2018,"49.5045058305,3.43129584952"
2,Annois,362,367,2019,"49.7210674108,3.17611501401"
2,Any-Martin-Rieux,455,463,2020,"49.8823706752,4.22351346907"
2,Archon,84,87,2021,"49.744126618,4.11908765808"
2,Arcy-Sainte-Restitue,403,409,2022,"49.2548799371,3.47829076337"
2,Armentières-sur-Ourcq,102,105,2023,"49.1734232511,3.38789647903"
2,Arrancy,51,51,2024,"49.4989016398,3.7647230005"
2,Artemps,367,369,2025,"49.7617999337,3.19725095546"
2,Assis-sur-Serre,214,221,2027,"49.6803739117,3.55491692691"
2,Athies-sous-Laon,2606,2666,2028,"49.5757750686,3.69006632109"
2,Attilly,354,366,2029,"49.8554489068,3.15363305662"
2,Aubencheul-aux-Bois,257,261,2030,"50.0239903854,3.26103215604"
2,Aubenton,661,667,2031,"49.8252306759,4.19066939985"
2,Aubigny-aux-Kaisnes,253,257,2032,"49.7721524634,3.1192565988"
2,Aubigny-en-Laonnois,104,106,2033,"49.4968821185,3.79282850765"
2,Audignicourt,121,125,2034,"49.4777157214,3.12718502825"
2,Audigny,280,289,2035,"49.8660645425,3.6312599901"
2,Augy,72,73,2036,"49.340063724,3.5110198819"
2,Aulnois-sous-Laon,1386,1416,2037,"49.6198117499,3.60981962105"
2,Les Autels,59,59,2038,"49.7608855336,4.22422505762"
2,Autremencourt,173,176,2039,"49.7051244442,3.79419867292"
2,Autreppes,180,183,2040,"49.8969849321,3.85601033505"
2,Autreville,807,822,2041,"49.5860875305,3.23602708427"
2,Azy-sur-Marne,384,386,2042,"49.0039701095,3.35913214045"
2,Bagneux,65,66,2043,"49.4601139731,3.27945330014"
2,Bancigny,25,25,2044,"49.7978711595,4.03669866073"
2,Barenton-Bugny,557,566,2046,"49.6218589779,3.66103056579"
2,Barenton-Cel,108,113,2047,"49.6477517259,3.64469997459"
2,Barenton-sur-Serre,133,137,2048,"49.66833977,3.68940610952"
2,Barisis-aux-Bois,739,752,2049,"49.577979369,3.32804487461"
2,Barzy-en-Thiérache,323,325,2050,"50.0395375873,3.74901595409"
2,Barzy-sur-Marne,391,397,2051,"49.0906196202,3.56214117254"
2,Bassoles-Aulers,135,141,2052,"49.5332813699,3.38492604839"
2,Vallées en Champagne,571,577,2053,"48.9896915811,3.60486686026"
2,Bazoches-sur-Vesles,461,465,2054,"49.3070586788,3.61583126589"
2,Beaumé,88,90,2055,"49.8211281836,4.15200066545"
2,Beaumont-en-Beine,179,180,2056,"49.6874633882,3.13133369335"
2,Beaurevoir,1406,1424,2057,"49.9965608612,3.32970842537"
2,Beaurieux,856,866,2058,"49.402806797,3.75287161991"
2,Beautor,2714,2742,2059,"49.648319958,3.33811188104"
2,Beauvois-en-Vermandois,257,264,2060,"49.8339921767,3.10282045546"
2,Becquigny,246,253,2061,"50.0158703814,3.45898644538"
2,Belleau,137,141,2062,"49.0829128265,3.30049173293"
2,Bellenglise,378,386,2063,"49.9261057081,3.2441994692"
2,Belleu,3832,3885,2064,"49.3567574344,3.34051688283"
2,Bellicourt,600,613,2065,"49.9592991729,3.23020850852"
2,Benay,196,198,2066,"49.755094123,3.30909898139"
2,Bergues-sur-Sambre,210,215,2067,"50.0294686238,3.711371001"
2,Berlancourt,88,92,2068,"49.7808533631,3.75710714699"
2,Berlise,105,107,2069,"49.6622290606,4.11314086897"
2,Bernot,445,457,2070,"49.8793651304,3.48665456392"
2,Berny-Rivière,658,673,2071,"49.4113288887,3.14975272702"
2,Berrieux,186,188,2072,"49.4823563962,3.8521031839"
2,Berry-au-Bac,670,674,2073,"49.4084985083,3.8985497785"
2,Bertaucourt-Epourdon,593,603,2074,"49.6276056573,3.39748988886"
2,Berthenicourt,195,197,2075,"49.7788058177,3.37247241058"
2,Bertricourt,152,155,2076,"49.3975285682,4.01146178698"
2,Berzy-le-Sec,379,388,2077,"49.3172125296,3.29666086699"
2,Besmé,163,166,2078,"49.5341682819,3.16474171361"
2,Besmont,149,149,2079,"49.823361306,4.11768907822"
2,Besny-et-Loizy,333,342,2080,"49.5928792816,3.57657238799"
2,Béthancourt-en-Vaux,434,442,2081,"49.6290547772,3.14064657935"
2,Beugneux,110,110,2082,"49.2275759309,3.41647403702"
2,Beuvardes,750,765,2083,"49.1308547007,3.49165019107"
2,Bézu-le-Guéry,257,262,2084,"49.0102591835,3.22764610411"
2,Bézu-Saint-Germain,1015,1040,2085,"49.1046732888,3.40812513224"
2,Bichancourt,1006,1017,2086,"49.578776546,3.21263017443"
2,Bieuxy,34,35,2087,"49.4476050585,3.26985890807"
2,Bièvres,92,95,2088,"49.4921822965,3.7137356904"
2,Billy-sur-Aisne,1148,1169,2089,"49.3556556532,3.37609947556"
2,Billy-sur-Ourcq,207,217,2090,"49.2215032882,3.29903267663"
2,Blanzy-lès-Fismes,95,96,2091,"49.3372673738,3.671868408"
2,Blérancourt,1298,1357,2093,"49.5076223945,3.15179502187"
2,Blesmes,464,473,2094,"49.0264919363,3.46405474705"
2,Bohain-en-Vermandois,5686,5764,2095,"49.989032874,3.46522354976"
2,Bois-lès-Pargny,197,200,2096,"49.7369350689,3.65414834535"
2,Boncourt,256,258,2097,"49.6264861998,3.956447719"
2,Bonneil,379,393,2098,"49.0082419817,3.3459478468"
2,Bonnesvalyn,221,226,2099,"49.1264049496,3.32541661771"
2,Bony,138,138,2100,"49.9908643724,3.22116002448"
2,Bosmont-sur-Serre,192,197,2101,"49.7390653213,3.86733568391"
2,Bouconville-Vauclair,191,197,2102,"49.4606212957,3.75658607824"
2,Boué,1339,1355,2103,"50.0114554001,3.71432024852"
2,Bouffignereux,99,103,2104,"49.3788374998,3.84626014622"
2,Bouresches,196,198,2105,"49.0671787396,3.31728226934"
2,Bourg-et-Comin,810,822,2106,"49.4022354002,3.65944342757"
2,Bourguignon-sous-Coucy,107,111,2107,"49.5427641575,3.15422957657"
2,Bourguignon-sous-Montbavin,159,163,2108,"49.5288056883,3.53777236106"
2,La Bouteille,475,485,2109,"49.8778828965,3.96243530235"
2,Braine,2235,2260,2110,"49.3484719318,3.53596629744"
2,Brancourt-en-Laonnois,721,732,2111,"49.5176286609,3.41282321335"
2,Brancourt-le-Grand,553,566,2112,"49.98081057,3.39391192109"
2,Brasles,1563,1600,2114,"49.0567927241,3.42453409652"
2,Braye-en-Laonnois,190,196,2115,"49.4375773374,3.60977976284"
2,Braye-en-Thiérache,147,148,2116,"49.7675470994,3.96265841899"
2,Bray-Saint-Christophe,68,68,2117,"49.7746700975,3.14070965091"
2,Braye,129,131,2118,"49.4221361409,3.37829006511"
2,Brécy,327,333,2119,"49.1398626041,3.42373097034"
2,Brenelle,196,202,2120,"49.3680052078,3.5442035574"
2,Breny,240,244,2121,"49.1842783438,3.34972495405"
2,Brie,54,55,2122,"49.5973962294,3.4733634659"
2,Brissay-Choigny,301,306,2123,"49.7228299725,3.39639768252"
2,Brissy-Hamégicourt,651,661,2124,"49.7432786375,3.39968837909"
2,Brumetz,193,204,2125,"49.1103074474,3.15291445147"
2,Brunehamel,455,460,2126,"49.7718100626,4.18649398572"
2,Bruyères-sur-Fère,192,197,2127,"49.1996571467,3.44535846468"
2,Bruyères-et-Montbérault,1475,1522,2128,"49.5239615523,3.66954693798"
2,Bruys,18,18,2129,"49.2621681637,3.56863439754"
2,Bucilly,194,201,2130,"49.8658103548,4.09323369949"
2,Bucy-le-Long,1861,1903,2131,"49.3884447185,3.39828602712"
2,Bucy-lès-Cerny,194,197,2132,"49.5790852566,3.496908306"
2,Bucy-lès-Pierrepont,404,413,2133,"49.6467998089,3.90358311553"
2,Buire,862,880,2134,"49.9070296259,4.05674542304"
2,Buironfosse,1157,1174,2135,"49.9577111138,3.838016082"
2,Burelles,128,131,2136,"49.7687046874,3.91196369709"
2,Bussiares,160,160,2137,"49.0765910572,3.25026191909"
2,Buzancy,200,203,2138,"49.3099528163,3.3478744079"
2,CaillouÃ«l-Crépigny,442,447,2139,"49.6176055636,3.12169527347"
2,Camelin,456,463,2140,"49.5205248253,3.12854853594"
2,La Capelle,1778,1857,2141,"49.9732109539,3.91398483546"
2,Castres,253,258,2142,"49.8013894137,3.25325245088"
2,Le Catelet,185,191,2143,"50.0009779444,3.2423098464"
2,Caulaincourt,144,147,2144,"49.864658382,3.11126489473"
2,Caumont,545,555,2145,"49.6372659106,3.17347612819"
2,Celles-lès-Condé,94,95,2146,"49.0148161041,3.57007423847"
2,Celles-sur-Aisne,255,257,2148,"49.4159264546,3.47446927431"
2,Cerizy,62,64,2149,"49.7670333979,3.33255021354"
2,Cerny-en-Laonnois,63,63,2150,"49.4500150087,3.67982439455"
2,Cerny-lès-Bucy,116,119,2151,"49.5778658953,3.54646763896"
2,Cerseuil,89,89,2152,"49.324784775,3.51746919082"
2,Cessières-Suzy,764,784,2153,"49.5595788079,3.50190405701"
2,Chacrise,365,372,2154,"49.3002009035,3.39759102537"
2,Chaillevois,166,171,2155,"49.5081654549,3.52234605948"
2,Chalandry,257,258,2156,"49.6702675165,3.64445509533"
2,Chambry,836,859,2157,"49.5986366056,3.67200832611"
2,Chamouille,273,275,2158,"49.4720646954,3.67062673062"
2,Champs,295,297,2159,"49.5434967943,3.2618311238"
2,Chaourse,544,556,2160,"49.7007898116,3.98562292281"
2,La Chapelle-sur-Chézy,291,299,2162,"48.9492049177,3.37662807022"
2,Charly-sur-Marne,2585,2627,2163,"48.9898678258,3.29365157876"
2,Le Charmel,325,332,2164,"49.1121866037,3.54125960951"
2,Charmes,1654,1680,2165,"49.6508532429,3.38525104222"
2,Chartèves,356,365,2166,"49.0898127369,3.50871838479"
2,Chassemy,890,904,2167,"49.3783410842,3.50271467967"
2,Château-Thierry,15254,15616,2168,"49.0564070801,3.38160004843"
2,Châtillon-lès-Sons,84,84,2169,"49.7618503091,3.70312508858"
2,Châtillon-sur-Oise,125,125,2170,"49.7938161671,3.41630401708"
2,Chaudardes,88,89,2171,"49.3962562981,3.78942153696"
2,Chaudun,252,261,2172,"49.3150223009,3.25276338247"
2,Chauny,11653,12072,2173,"49.619880673,3.21875355041"
2,Chavignon,829,845,2174,"49.4794437147,3.51936895626"
2,Chavigny,161,165,2175,"49.4232730431,3.30567490669"
2,Chavonne,206,209,2176,"49.4073162185,3.56243209622"
2,Chérêt,139,141,2177,"49.5141661683,3.68718851388"
2,Chermizy-Ailles,106,108,2178,"49.4629888139,3.71995479046"
2,Chéry-Chartreuve,385,393,2179,"49.2556867214,3.60484629397"
2,Chéry-lès-Pouilly,721,735,2180,"49.6488389918,3.59416271271"
2,Chéry-lès-Rozoy,79,80,2181,"49.7222192886,4.1011989282"
2,Chevennes,117,120,2182,"49.818366417,3.7371313317"
2,Chevregny,185,186,2183,"49.4661009452,3.59365333616"
2,Chevresis-Monceau,351,356,2184,"49.7616780422,3.5837583969"
2,Chézy-en-Orxois,390,405,2185,"49.1268031885,3.16759094422"
2,Chézy-sur-Marne,1351,1396,2186,"48.983996655,3.38226485102"
2,Chierry,1134,1149,2187,"49.035155356,3.43302324278"
2,Chigny,147,151,2188,"49.9298846139,3.77489645427"
2,Chivres-en-Laonnois,350,358,2189,"49.6268606782,3.85603255601"
2,Chivres-Val,518,530,2190,"49.4029298198,3.43836038727"
2,Chivy-lès-Etouvelles,523,528,2191,"49.5326303582,3.58562168803"
2,Chouy,371,378,2192,"49.2167334121,3.24708004454"
2,Cierges,65,66,2193,"49.1648316775,3.60411788847"
2,Cilly,186,194,2194,"49.7490011958,3.84000022806"
2,Ciry-Salsogne,910,935,2195,"49.3674868367,3.46778299062"
2,Clacy-et-Thierret,311,318,2196,"49.5524137158,3.56557185412"
2,Clairfontaine,535,637,2197,"49.9739945177,3.98660655282"
2,Clamecy,228,230,2198,"49.4281077825,3.36378754787"
2,Clastres,601,609,2199,"49.7488769741,3.2302033407"
2,Clermont-les-Fermes,106,107,2200,"49.6601654327,3.94320327145"
2,CÅ“uvres-et-Valsery,441,447,2201,"49.3295432232,3.15290453511"
2,Coincy,1282,1302,2203,"49.1632280955,3.43633795455"
2,Coingt,65,67,2204,"49.7923246397,4.09591303887"
2,Colligis-Crandelain,229,232,2205,"49.4666159338,3.63042181928"
2,Colonfay,76,79,2206,"49.8584586783,3.71138683561"
2,Commenchon,216,219,2207,"49.6416913377,3.15095437349"
2,Concevreux,267,273,2208,"49.3764478648,3.78830446161"
2,Condé-en-Brie,708,719,2209,"49.0016101753,3.56116999962"
2,Condé-sur-Aisne,364,370,2210,"49.4007552828,3.46571591087"
2,Condé-sur-Suippe,294,297,2211,"49.4138370327,3.94498449027"
2,Condren,708,719,2212,"49.6370236167,3.27726632135"
2,Connigis,343,345,2213,"49.0359363932,3.53287282671"
2,Contescourt,61,62,2214,"49.7916934603,3.23428350737"
2,Corbeny,841,847,2215,"49.4620558975,3.82654082441"
2,Corcy,294,298,2216,"49.2549892095,3.19724367023"
2,Coucy-le-Château-Auffrique,992,1001,2217,"49.5159709578,3.31548892957"
2,Coucy-lès-Eppes,628,640,2218,"49.5566159059,3.77716711865"
2,Coucy-la-Ville,200,272,2219,"49.5405792355,3.34372156034"
2,Coulonges-Cohan,436,451,2220,"49.1980463524,3.62776592985"
2,Coupru,152,156,2221,"49.0313536349,3.2743801467"
2,Courbes,32,32,2222,"49.6815888779,3.46004834981"
2,Courboin,301,313,2223,"48.9960917184,3.50690687861"
2,Courcelles-sur-Vesle,346,350,2224,"49.348025885,3.57684035869"
2,Courchamps,84,86,2225,"49.1164230809,3.26303714363"
2,Courmelles,1863,1893,2226,"49.3434328339,3.30199112892"
2,Courmont,120,121,2227,"49.1377444173,3.57546880498"
2,Courtemont-Varennes,339,345,2228,"49.0715288855,3.54168079771"
2,Courtrizy-et-Fussigny,71,71,2229,"49.5140957547,3.79503800634"
2,Couvrelles,186,192,2230,"49.3339841009,3.48486954064"
2,Couvron-et-Aumencourt,941,950,2231,"49.6458776473,3.52446684584"
2,Coyolles,362,372,2232,"49.2133089693,3.01306173751"
2,Cramaille,145,153,2233,"49.2285541737,3.45227303073"
2,Craonne,83,84,2234,"49.4476368348,3.79203280761"
2,Craonnelle,115,118,2235,"49.4254999308,3.77686483236"
2,Crécy-au-Mont,330,333,2236,"49.4839031807,3.31195074309"
2,Crécy-sur-Serre,1502,1518,2237,"49.698624191,3.62256564798"
2,Crépy,1816,1847,2238,"49.6082534854,3.5125070585"
2,Crézancy,1244,1329,2239,"49.0428713757,3.51138201699"
2,Croix-Fonsomme,218,221,2240,"49.9306761102,3.39430326005"
2,La Croix-sur-Ourcq,96,99,2241,"49.1598010602,3.35048905306"
2,Crouttes-sur-Marne,641,652,2242,"48.9791200153,3.24757642131"
2,Crouy,2923,2970,2243,"49.4078535405,3.36640020468"
2,Crupilly,63,66,2244,"49.9313828796,3.75249198254"
2,Cuffies,1805,1840,2245,"49.4081126802,3.32236958826"
2,Cugny,611,615,2246,"49.7031009123,3.15424498862"
2,Cuirieux,156,159,2248,"49.6834404265,3.81994750866"
2,Cuiry-Housse,100,100,2249,"49.2904033438,3.48843248507"
2,Cuiry-lès-Chaudardes,73,77,2250,"49.3897631676,3.76227512623"
2,Cuiry-lès-Iviers,27,28,2251,"49.7661751176,4.10397751712"
2,Cuissy-et-Geny,71,73,2252,"49.4034575347,3.70612307803"
2,Cuisy-en-Almont,358,361,2253,"49.4207417064,3.24887510168"
2,Cutry,129,134,2254,"49.3442753875,3.19127169549"
2,Cys-la-Commune,153,155,2255,"49.3837163848,3.57235420125"
2,Dagny-Lambercy,129,132,2256,"49.7690562311,4.04218248631"
2,Dallon,437,450,2257,"49.8240617542,3.23031219742"
2,Dammard,370,383,2258,"49.1470522556,3.17719709632"
2,Dampleux,392,407,2259,"49.2414407733,3.14413128827"
2,Danizy,650,661,2260,"49.6665738585,3.40089557013"
2,Dercy,391,400,2261,"49.709705981,3.68499803784"
2,Deuillet,211,214,2262,"49.6285991184,3.36051598302"
2,Dhuizel,112,112,2263,"49.3602201297,3.61487590771"
2,Dizy-le-Gros,730,746,2264,"49.6355575735,4.01312880234"
2,Dohis,99,101,2265,"49.7667554096,4.14178746545"
2,Dolignon,46,48,2266,"49.7338298517,4.08637882793"
2,Dommiers,292,302,2267,"49.3290731499,3.21634686939"
2,Domptin,647,660,2268,"49.0156995656,3.27296497779"
2,Dorengt,155,161,2269,"49.9652064178,3.7033753973"
2,Douchy,164,167,2270,"49.7940905147,3.13035849025"
2,Dravegny,130,132,2271,"49.2391906053,3.64128453803"
2,Droizy,78,80,2272,"49.2773564352,3.38965007811"
2,Dury,207,207,2273,"49.751235296,3.13377121735"
2,Ebouleau,195,201,2274,"49.6781110152,3.88259465732"
2,Effry,319,325,2275,"49.9191180654,3.98790173223"
2,Englancourt,117,122,2276,"49.9258825845,3.80718694445"
2,Epagny,342,349,2277,"49.471791053,3.25384432012"
2,Eparcy,28,33,2278,"49.8861370225,4.0702371205"
2,Epaux-Bézu,553,578,2279,"49.1029988371,3.35359350285"
2,Epieds,409,421,2280,"49.1045180167,3.45072347386"
2,L'Epine-aux-Bois,256,267,2281,"48.8992804015,3.44384138078"
2,Eppes,427,435,2282,"49.5523855068,3.73980858367"
2,Erlon,287,295,2283,"49.7348278249,3.70534450333"
2,Erloy,102,103,2284,"49.9195909244,3.83764920476"
2,Esquéhéries,867,878,2286,"49.9822300914,3.75309920982"
2,Essigny-le-Grand,1048,1075,2287,"49.7740780116,3.27214459324"
2,Essigny-le-Petit,347,355,2288,"49.8961825414,3.36742260207"
2,Essises,411,422,2289,"48.9666904843,3.41396491705"
2,Essômes-sur-Marne,2745,2818,2290,"49.0341132047,3.34014174183"
2,Estrées,410,418,2291,"49.9705842912,3.2801536166"
2,Etampes-sur-Marne,1305,1333,2292,"49.0317558536,3.41777664616"
2,Etaves-et-Bocquiaux,553,563,2293,"49.9310354275,3.45081301205"
2,Etouvelles,207,215,2294,"49.5186450995,3.58156180986"
2,Etréaupont,853,860,2295,"49.8962633822,3.92348915288"
2,Etreillers,1197,1218,2296,"49.8325776228,3.15800068609"
2,Etrépilly,121,123,2297,"49.0822681369,3.34802063568"
2,Etreux,1420,1429,2298,"49.9996010721,3.65890491685"
2,Evergnicourt,546,552,2299,"49.4564306975,4.03631753944"
2,Faverolles,321,333,2302,"49.227064775,3.17814481548"
2,Fayet,680,696,2303,"49.8710844824,3.25278845948"
2,La Fère,2838,2973,2304,"49.6662828073,3.36938834693"
2,Fère-en-Tardenois,3001,3056,2305,"49.1875000917,3.51106425515"
2,La Ferté-Chevresis,510,519,2306,"49.7409973498,3.55129770695"
2,La Ferté-Milon,2060,2219,2307,"49.1759874423,3.14237641756"
2,Fesmy-le-Sart,476,484,2308,"50.0482154856,3.69825469199"
2,Festieux,671,676,2309,"49.5252642949,3.76013631694"
2,Fieulaine,248,255,2310,"49.9018502295,3.44594045878"
2,Filain,120,122,2311,"49.4528807514,3.5574063541"
2,La Flamengrie,1100,1110,2312,"50.0002036206,3.92466690244"
2,Flavigny-le-Grand-et-Beaurain,444,449,2313,"49.8865505663,3.67406409367"
2,Flavy-le-Martel,1669,1703,2315,"49.7047240534,3.19451403575"
2,Fleury,128,133,2316,"49.2652863131,3.15947064674"
2,Fluquières,218,222,2317,"49.800435087,3.15658582012"
2,Folembray,1381,1399,2318,"49.5492820594,3.29319165625"
2,Fonsomme,490,498,2319,"49.9012467271,3.39650664791"
2,Fontaine-lès-Clercs,237,241,2320,"49.8078439274,3.21253412905"
2,Fontaine-lès-Vervins,901,1090,2321,"49.8537390603,3.90543025367"
2,Fontaine-Notre-Dame,386,389,2322,"49.8785724713,3.42380596752"
2,Fontaine-Uterte,134,137,2323,"49.9252841672,3.36796234214"
2,Fontenelle,281,284,2324,"50.0309452362,3.84625365761"
2,Fontenoy,470,478,2326,"49.4099999437,3.19454758662"
2,Foreste,163,164,2327,"49.8055794029,3.09615936707"
2,Fossoy,513,519,2328,"49.044990122,3.48523126715"
2,Fourdrain,425,434,2329,"49.6194184451,3.46049121118"
2,Francilly-Selency,530,537,2330,"49.8546596853,3.22822036861"
2,Franqueville,110,113,2331,"49.8164125588,3.79770261738"
2,Fresnes-en-Tardenois,265,269,2332,"49.1427948273,3.54893406985"
2,Fresnes-sous-Coucy,164,164,2333,"49.5548078585,3.37018022508"
2,Fresnoy-le-Grand,2958,3028,2334,"49.9540724704,3.41858032499"
2,Fressancourt,183,191,2335,"49.6284783975,3.42727910427"
2,Frières-FaillouÃ«l,983,998,2336,"49.6835552621,3.23680430341"
2,Froidestrées,168,172,2337,"49.9427092508,3.91032175248"
2,Froidmont-Cohartille,252,262,2338,"49.6818768902,3.72070844849"
2,Gandelu,690,699,2339,"49.0832089104,3.18156231552"
2,Gauchy,5235,5309,2340,"49.8234688599,3.28649189661"
2,Gercy,268,269,2341,"49.8158108138,3.87133277309"
2,Gergny,134,136,2342,"49.9326319225,3.92972384714"
2,Germaine,81,81,2343,"49.8124843843,3.11903042429"
2,Gibercourt,41,42,2345,"49.7393520234,3.28269647304"
2,Gizy,664,676,2346,"49.6104960814,3.76786152197"
2,Gland,444,450,2347,"49.0579740538,3.45713931457"
2,Goudelancourt-lès-Berrieux,56,56,2349,"49.4946764579,3.85858670968"
2,Goudelancourt-lès-Pierrepont,136,138,2350,"49.6783296824,3.85162740345"
2,Goussancourt,113,119,2351,"49.1608459229,3.65658681802"
2,Gouy,560,570,2352,"49.9987486908,3.26458305638"
2,Grandlup-et-Fay,287,297,2353,"49.6512687794,3.73646950468"
2,Grandrieux,80,82,2354,"49.7291718471,4.1879249496"
2,Gricourt,953,979,2355,"49.8869947757,3.23960817466"
2,Grisolles,240,242,2356,"49.130183511,3.37217369933"
2,Gronard,71,73,2357,"49.7963196915,3.88176918551"
2,Grougis,333,336,2358,"49.9508110437,3.53098081744"
2,Grugies,1301,1321,2359,"49.8100941328,3.2751623814"
2,Villeneuve-sur-Aisne,2751,2790,2360,"49.4433017606,3.95534582458"
2,Guise,4645,4723,2361,"49.8960415076,3.62476062929"
2,Guivry,238,250,2362,"49.651625761,3.12103476493"
2,Guny,390,393,2363,"49.5120153085,3.26082658052"
2,Guyencourt,258,263,2364,"49.3573380108,3.84132930883"
2,Hannapes,324,331,2366,"49.9771158104,3.61442642232"
2,Happencourt,130,134,2367,"49.7825905619,3.1831286327"
2,Haramont,574,581,2368,"49.2872759039,3.03148977109"
2,Harcigny,242,244,2369,"49.80256362,3.9828364762"
2,Hargicourt,610,615,2370,"49.9664492878,3.19055510378"
2,Harly,1578,1613,2371,"49.8407051764,3.33484724239"
2,Hartennes-et-Taux,347,357,2372,"49.2789534457,3.35763287633"
2,Hary,197,202,2373,"49.797388651,3.91927403736"
2,Lehaucourt,861,870,2374,"49.911760676,3.27675235436"
2,Hautevesnes,159,162,2375,"49.1088469374,3.2356780284"
2,Hauteville,174,179,2376,"49.8884981223,3.52369340599"
2,Haution,135,143,2377,"49.8721128525,3.82719888249"
2,La Hérie,129,134,2378,"49.8838269882,4.04360657052"
2,Le Hérie-la-Viéville,209,332,2379,"49.8222697536,3.65376324724"
2,Hinacourt,24,25,2380,"49.7459956466,3.29422566384"
2,Hirson,8710,8897,2381,"49.9426458618,4.10483732841"
2,Holnon,1367,1406,2382,"49.8612556888,3.20085325892"
2,Homblières,1452,1498,2383,"49.8577543083,3.37495127984"
2,Houry,56,58,2384,"49.7861780633,3.84806416077"
2,Housset,160,163,2385,"49.7961649956,3.69539262425"
2,Iron,225,227,2386,"49.9504309458,3.6652978953"
2,Itancourt,1015,1050,2387,"49.803442885,3.34942752527"
2,Iviers,225,231,2388,"49.7858863872,4.13552902559"
2,Jaulgonne,659,675,2389,"49.0895236955,3.53359601877"
2,Jeancourt,264,266,2390,"49.9288562683,3.14778805313"
2,Jeantes,206,206,2391,"49.8127276252,4.06715502895"
2,Joncourt,311,317,2392,"49.9601487798,3.30407272701"
2,Jouaignes,141,146,2393,"49.2928418789,3.52818628425"
2,Jumencourt,141,147,2395,"49.5122950231,3.34939792383"
2,Jumigny,64,65,2396,"49.4083834603,3.72524669282"
2,Jussy,1252,1272,2397,"49.7172050931,3.23611732777"
2,Juvigny,284,288,2398,"49.44857677,3.31533781107"
2,Juvincourt-et-Damary,607,612,2399,"49.4468853425,3.89147198339"
2,Laffaux,148,152,2400,"49.4494770874,3.42995693216"
2,Laigny,194,196,2401,"49.8631466398,3.86133626518"
2,Lanchy,37,39,2402,"49.8292105187,3.07415428089"
2,Landifay-et-Bertaignemont,260,267,2403,"49.8255553996,3.60399989958"
